# YTID,start_seconds,end_seconds,event_label
0HNnbGbMk2s,0.0,10.0,['Scratching_(performance technique)']
0HUtP_TTOfw,330.0,340.0,['Fireworks']
0HWQnL-sDks,0.0,9.0,['Burping_and_eructation']
0I06xAeSRP8,250.0,260.0,['Scratching_(performance technique)']
0I8KA1HUlBo,30.0,40.0,['Cheering']
0IGUZWhc9Go,10.0,20.0,['Bark']
0ILOWyP797k,10.0,20.0,['Church_bell']
0INegkmHQSE,60.0,70.0,['Scratching_(performance technique)']
0If55Cpao7E,0.0,6.0,['Burping_and_eructation']
0IooDsCJDeo,30.0,40.0,['Meow']
0JAGPDtKZ68,350.0,360.0,['Cheering']
0JMJ80Hd5d4,190.0,200.0,['Fireworks']
0JmaNGLykl8,9.0,19.0,['Meow']
0K4x8mF-73Q,540.0,550.0,['Fireworks']
0K8shcuXLRI,20.0,30.0,['Shout']
0KA_vvmpAI4,40.0,50.0,['Doorbell']
0KC6sQV_oKU,30.0,40.0,['Cheering']
0KD638h0zGM,0.0,10.0,['Fireworks']
0KWrQmrUn4Q,6.0,16.0,['Meow']
0KXjLAI9kh8,30.0,40.0,['Cheering']
0LbVSdCS2Lw,0.0,9.0,['Meow']
0LpZYN4yGrE,30.0,40.0,['Cheering']
0M-3f0WVhRo,10.0,20.0,['Burping_and_eructation']
0M7hmY6_UZQ,30.0,40.0,['Cheering']
0MAb2p43jGc,20.0,30.0,['Shout']
0MOyfniKEsw,30.0,40.0,['Cheering']
0MwZQ1-WZyM,0.0,10.0,['Cough']
0NNBJD1xxlA,26.0,36.0,['Scratching_(performance technique)']
0NWD-Opjgvk,200.0,210.0,['Cheering']
0Nw1OyTsaAo,30.0,40.0,['Cheering']
0O6kRcURJ3w,0.0,10.0,['Cheering']
0OCQUxaJWsY,30.0,40.0,['Burping_and_eructation']
0OJ1z9PNUm8,120.0,130.0,['Cheering']
0Ocu0TjxjsQ,30.0,40.0,['Meow']
0OnCZvRV5Wk,0.0,10.0,['Cheering']
0PSJsmQ9jVw,30.0,40.0,['Meow']
0PYeiPFkc1Q,30.0,40.0,['Burping_and_eructation']
0PiaL2id26k,10.0,20.0,['Cheering']
0PsUBgOF5N4,430.0,440.0,['Scratching_(performance technique)']
0Q3aahewsBU,250.0,260.0,['Scratching_(performance technique)']
0QFpWAP8fPs,390.0,400.0,['Cheering']
0QIkybGAzVk,13.0,23.0,['Meow']
0QOYirw4e3I,270.0,280.0,['Cough']
0QUph-Ce8lg,170.0,180.0,['Scratching_(performance technique)']
0QkmP-TtIFo,300.0,310.0,['Bark']
0QllrnpAf-M,30.0,40.0,['Church_bell']
0R0j_ziqRKM,120.0,130.0,['Scratching_(performance technique)']
0R5z8TiKe6w,50.0,60.0,['Shout']
0RFa3yJRuDg,80.0,90.0,['Cheering']
0RZgxiVJLU0,0.0,9.0,['Fireworks']
0RbybrcP00g,130.0,140.0,['Church_bell']
0Rj-eak_9Qg,200.0,210.0,['Camera']
0Sg1ITDZf14,80.0,90.0,['Shout']
0SjvusZqA3w,0.0,6.0,['Meow']
0Sq8ge7D4wU,3.0,13.0,['Meow']
0SvpQPXIx68,30.0,40.0,['Cheering']
0SyVgF3g1kQ,1.0,11.0,['Meow']
0T4gZQwzyKY,30.0,40.0,['Cheering']
0TkUYGILGzY,30.0,40.0,['Scratching_(performance technique)']
0UGnOcN0Ln8,30.0,40.0,['Meow']
0UKv333EMPM,230.0,240.0,['Cough']
0UKzyBqyhGc,27.0,37.0,['Meow']
0UN02RkbG_U,7.0,17.0,['Meow']
0UVybxVapyA,100.0,110.0,['Fireworks']
0UcOErkQ-sQ,590.0,600.0,['Scratching_(performance technique)']
0Ukop25AhEc,0.0,10.0,['Burping_and_eructation']
0UntzWyx-Pc,30.0,40.0,['Cheering']
0VNKQYwHsbM,20.0,30.0,['Burping_and_eructation']
0VU0xMqlFwc,360.0,370.0,['Fireworks']
0VXBuSryLxk,160.0,170.0,['Scratching_(performance technique)']
0VaWzVLOWvE,120.0,130.0,['Cough']
0VfCrNWD1Ek,120.0,130.0,['Cheering']
0Vk7uLPqayM,20.0,30.0,['Bark']
0Vswyq1V31s,30.0,40.0,['Burping_and_eructation']
0W0scQ2V0qU,280.0,290.0,['Shout']
0WBD4QBCvkc,10.0,20.0,['Fireworks']
0WIKAjclUUc,30.0,40.0,['Burping_and_eructation']
0WPDmbAui6k,0.0,10.0,['Cough']
0WSFbW_lMjM,80.0,90.0,['Cheering']
0WUFrz_A4kk,10.0,20.0,['Shout']
0W_gYR6p-D0,30.0,40.0,['Meow']
0XAL6XnudOs,360.0,370.0,['Cheering']
0XMeGiszPYE,30.0,40.0,['Meow']
0XWM4iEp-t8,190.0,200.0,['Scratching_(performance technique)']
0X_4Rl7Oa14,10.0,20.0,['Cheering']
0XhaIWjrEw8,300.0,310.0,['Church_bell']
0YH91c9gaDI,80.0,90.0,['Fireworks']
0YnOMAls83g,30.0,40.0,['Cheering']
0Zs8wamn5-A,170.0,180.0,['Camera']
0_K6OKtoBBU,30.0,40.0,['Meow']
0_MT4HFYVnk,30.0,40.0,['Burping_and_eructation']
0_aRPaD00ns,100.0,110.0,['Scratching_(performance technique)']
0_vKHwZcdtg,0.0,7.0,['Burping_and_eructation']
0_wNP0Jy_yU,18.0,28.0,['Meow']
0aLWozY2sMA,210.0,220.0,['Cheering']
0aRE7PaeoLU,410.0,420.0,['Scratching_(performance technique)']
0aX_A_MMKRw,30.0,40.0,['Fireworks']
0aci5Dxfcno,30.0,40.0,['Cheering']
0agG3Ye0-8k,20.0,30.0,['Scratching_(performance technique)']
0agw5bKRPX8,570.0,580.0,['Church_bell']
0avk7t4VTe8,0.0,10.0,['Cheering']
0b06i5LzIFw,26.0,36.0,['Meow']
0b8NKY4Fs9c,10.0,20.0,['Scratching_(performance technique)']
0bDTVos0tQ4,180.0,190.0,['Shout']
0bj1ynHjnR8,26.0,36.0,['Meow']
0bkIi2od17c,30.0,40.0,['Church_bell']
0blLCHUHB90,30.0,40.0,['Scratching_(performance technique)']
0c6j6WCk8EU,30.0,40.0,['Cheering']
0cCekiaWVRU,160.0,170.0,['Church_bell']
0c_XVbMipA4,30.0,40.0,['Meow']
0ciASEdWOuA,9.0,19.0,['Burping_and_eructation']
0cnLnzrBcmY,10.0,20.0,['Bark']
0co-TkJ2qzM,170.0,180.0,['Church_bell']
0crEiqvD8B4,30.0,40.0,['Scratching_(performance technique)']
0cxn6dbK3EE,120.0,130.0,['Church_bell']
0cz6ki0-dFo,240.0,250.0,['Scratching_(performance technique)']
0d3oGHZohrY,0.0,10.0,['Fireworks']
0dIqY3M1BB8,4.0,14.0,['Burping_and_eructation']
0dLUBHYQCiE,30.0,40.0,['Fireworks']
0dYNXsTOmPY,170.0,180.0,['Church_bell']
0dkhsBmUZSY,30.0,40.0,['Cheering']
0dvr8M5yO2s,50.0,60.0,['Cheering']
0eEiSfFOVjw,120.0,130.0,['Church_bell']
0eNfQDAbn_Y,20.0,30.0,['Bark']
0eaVWAwYCyU,40.0,50.0,['Bark']
0ez-DBMDAYk,0.0,9.0,['Burping_and_eructation']
0fNOk4ZV3OQ,220.0,230.0,['Scratching_(performance technique)']
0fs3n8vKgO0,0.0,10.0,['Church_bell']
0g1DCi18pZA,30.0,40.0,['Meow']
0g6pwbvWJ-E,140.0,150.0,['Shout']
0gLXDN0AxkI,0.0,10.0,['Shatter']
0gPlTfMVr20,20.0,30.0,['Bark']
0geFG8tCbrc,0.0,9.0,['Bark']
0gkLHfHJSnI,80.0,90.0,['Bark']
0h5NeRwdBbE,60.0,70.0,['Bark']
0hAK5f1tDok,30.0,40.0,['Meow']
0hbOtaw86mk,30.0,40.0,['Meow']
0hgzZJNNyR0,30.0,40.0,['Meow']
0hm9TCmdIAg,30.0,40.0,['Scratching_(performance technique)']
0i31R7PS-GA,20.0,30.0,['Meow']
0i7404qVpEU,70.0,80.0,['Cheering']
0it5UUo0_vM,0.0,10.0,['Shout']
0izj5OZGtg8,30.0,40.0,['Bark']
0jdIyi_DYpA,230.0,240.0,['Scratching_(performance technique)']
0kTHgSzQkfw,10.0,20.0,['Bark']
0kVQhqdhe1M,30.0,40.0,['Cheering']
0kWsQAObBjo,30.0,40.0,['Cheering']
0kmj5q3FqmI,90.0,100.0,['Scratching_(performance technique)']
0kt69i6ygFE,290.0,300.0,['Cheering']
0kvWlnYuCvI,40.0,50.0,['Doorbell']
0lCzVYeJ8VY,230.0,240.0,['Meow']
0lFyoYjKqgA,30.0,40.0,['Meow']
0lOyO7QfOQM,210.0,220.0,['Cheering']
0lhJTF-gqcw,30.0,40.0,['Cheering']
0mBJPicGZdk,10.0,20.0,['Cheering']
0mDoMNL_CI0,30.0,40.0,['Cheering']
0mPGogIwkhk,30.0,40.0,['Meow']
0mhLB8VxdBM,130.0,140.0,['Burping_and_eructation']
0mzMcl6D3Sk,0.0,10.0,['Cheering']
0nKBxSPrguk,20.0,30.0,['Scratching_(performance technique)']
0nMq9Pgq3QU,130.0,140.0,['Fireworks']
0nPRFvHjSQ8,0.0,10.0,['Camera']
0nmTSMLTa3w,180.0,190.0,['Shout']
0npckTh3OiE,10.0,20.0,['Cheering']
0nz9Nkd_MgE,330.0,340.0,['Fireworks']
0oUkEze_kmo,30.0,40.0,['Cough']
0ofwqeWmzR4,10.0,20.0,['Bark']
0ohDaDAgMC8,27.0,37.0,['Meow']
0oqhx6Y7zkk,30.0,40.0,['Meow']
0owoOrZH2mI,28.0,38.0,['Meow']
0pHDbw87yVg,30.0,40.0,['Cheering']
0pXb4gAT3oE,150.0,160.0,['Cheering']
0papJ80Ntc8,30.0,40.0,['Church_bell']
0poMyUX8Jvk,230.0,240.0,['Fireworks']
0pxLE0wNx-I,50.0,60.0,['Bark']
0q1Ytfn8yMU,10.0,20.0,['Meow']
0qCvekeAHkc,210.0,220.0,['Cough']
0qEvOKkbQ_U,40.0,50.0,['Cheering']
0rJwumFz1O0,30.0,40.0,['Meow']
0rTLZEpTltU,30.0,40.0,['Fireworks']
0rWMGsOblj4,260.0,270.0,['Church_bell']
0rZnHg698N8,40.0,50.0,['Shatter']
0rjhbDr7KQI,70.0,80.0,['Scratching_(performance technique)']
0ryIFBC068g,7.0,17.0,['Burping_and_eructation']
0sCg0K-6FoI,16.0,26.0,['Scratching_(performance technique)']
0sDlmseq2Kg,40.0,50.0,['Cough']
0sQ4sYbi-1s,90.0,100.0,['Cheering']
0sQCaAkLi9c,30.0,40.0,['Scratching_(performance technique)']
0sSak5xqdTU,230.0,240.0,['Scratching_(performance technique)']
0shERpoO5Ls,190.0,200.0,['Cheering']
0srgEZUxw-4,440.0,450.0,['Scratching_(performance technique)']
0t8bWJ9h1ls,210.0,220.0,['Scratching_(performance technique)']
0tDU_vIbIAs,510.0,520.0,['Cheering']
0tVL3VFW5Zs,24.0,34.0,['Meow']
0u6Cr6ah_nM,10.0,20.0,['Meow']
0uAVQtnXVeM,30.0,40.0,['Cheering']
0uab4-3d6MM,30.0,40.0,['Meow']
0unuNponb7Y,30.0,40.0,['Burping_and_eructation']
0v87UfMga5U,30.0,40.0,['Meow']
0v8MGxNetjg,10.0,20.0,['Cough']
0vI8XMhHB-M,23.0,33.0,['Fireworks']
0vJco-AUoVQ,90.0,100.0,['Shout']
0vQOLUnqoBc,0.0,10.0,['Burping_and_eructation']
0vVNGBXM7B0,30.0,40.0,['Meow']
0veOYlwQAB4,3.0,13.0,['Meow']
0vqkvoRuSFQ,210.0,220.0,['Shout']
0w2l3KatdYA,200.0,210.0,['Shatter']
0wJHJ0EXe58,13.0,23.0,['Meow']
0wRAZ3ALP9E,90.0,100.0,['Scratching_(performance technique)']
0wrFdo_mPr8,0.0,10.0,['Scratching_(performance technique)']
0xOa3cWQRX4,21.0,31.0,['Meow']
0xZECQCDC2I,90.0,100.0,['Scratching_(performance technique)']
0xzbWmrJCa0,30.0,40.0,['Meow']
0yIJwlIaiJk,130.0,140.0,['Scratching_(performance technique)']
0yip1_p0-V4,30.0,40.0,['Meow']
0yt7yNQPIs4,80.0,90.0,['Fireworks']
0z7EpFwegJM,70.0,80.0,['Shout']
0z7Uj0o2QZI,40.0,50.0,['Fireworks']
0zjb1cI6aEs,13.0,23.0,['Meow']
0zv4NcZfYhE,24.0,34.0,['Meow']
1-0o3G-FJeE,5.0,15.0,['Meow']
1-6xNcSXk_c,0.0,10.0,['Scratching_(performance technique)']
1-9UZX3Fy6k,7.0,17.0,['Cheering']
1-ML2WJMm48,190.0,200.0,['Scratching_(performance technique)']
1-XX3zm0Zyc,70.0,80.0,['Scratching_(performance technique)']
1-Zkx_iY68k,30.0,40.0,['Meow']
1-kCCA9xxT0,10.0,20.0,['Bark']
1-lijp6qHHs,80.0,90.0,['Fireworks']
1-uo7YWqF3Q,30.0,40.0,['Meow']
1-zh8HsAcyQ,16.0,26.0,['Meow']
103HdJi04YM,10.0,20.0,['Cheering']
10Bvkxe3wPQ,30.0,40.0,['Cheering']
10epXJc4Ke8,0.0,10.0,['Fireworks']
10ohpC_ffck,0.0,10.0,['Cheering']
10tzumfAYeA,40.0,50.0,['Meow']
10zsi0R7jTk,80.0,90.0,['Shout']
11KZjhrVGN4,60.0,70.0,['Scratching_(performance technique)']
11eIrws6r2s,0.0,10.0,['Cheering']
11q-eMjMrf8,0.0,10.0,['Burping_and_eructation']
11qcdPN80x8,0.0,7.0,['Meow']
124hJJdkPes,22.0,32.0,['Meow']
12DVEOpqaBs,80.0,90.0,['Meow']
12kRLGFpCbw,23.0,33.0,['Meow']
12kfdOdbyMc,0.0,10.0,['Cheering']
12lHWBzDR9E,30.0,40.0,['Bark']
132-6iLSLog,150.0,160.0,['Scratching_(performance technique)']
133tEfk7AnU,10.0,20.0,['Fireworks']
139USgy9Nio,210.0,220.0,['Shout']
13QUBj_VlIc,25.0,35.0,['Meow']
13Uuv0ouzRo,30.0,40.0,['Cheering']
13smX5GssqQ,30.0,40.0,['Cheering']
13wi58mGQiY,40.0,50.0,['Bark']
13zfTPMq0ws,100.0,110.0,['Cheering']
15BTta5kjJ4,50.0,60.0,['Scratching_(performance technique)']
15FiYv8OEaI,40.0,50.0,['Cheering']
15IEU1b3yhA,50.0,60.0,['Fireworks']
15Jp3nMrS28,30.0,40.0,['Cheering']
15V6gSGOFvI,60.0,70.0,['Bark']
15e3PrlNJTg,130.0,140.0,['Scratching_(performance technique)']
15lAut5Ry-U,70.0,80.0,['Cough']
15nVe6RwUNM,19.0,29.0,['Meow']
16ccKlJF5H8,6.0,16.0,['Meow']
16eN45838LU,250.0,260.0,['Cheering']
16iSbO7aFlU,4.0,14.0,['Meow']
16mThHSO3RM,130.0,140.0,['Cheering']
16th_TIPv84,30.0,40.0,['Meow']
17-883FJ9CQ,30.0,40.0,['Meow']
177NzlOhVo8,40.0,50.0,['Scratching_(performance technique)']
17X64IVcwuc,30.0,40.0,['Cheering']
17lobrmxcwE,400.0,410.0,['Shout']
17tR5NBVT1w,20.0,30.0,['Cheering']
17zZjOGB-1c,10.0,20.0,['Fireworks']
18FN3fDI25A,30.0,40.0,['Meow']
18MXxxNR2Dc,30.0,40.0,['Cheering']
18XhuufODY0,30.0,40.0,['Cheering']
18ndo219WMw,10.0,20.0,['Bark']
19HHpgUjtHo,7.0,17.0,['Meow']
19UTZe1Gwj4,30.0,40.0,['Meow']
19XjJonmDbo,10.0,20.0,['Fireworks']
19lYYuGk9zw,30.0,40.0,['Scratching_(performance technique)']
19tAwix1Bys,90.0,100.0,['Cheering']
1AMNhZS_tGM,70.0,80.0,['Camera']
1AVIgVuOSWY,30.0,40.0,['Bark']
1A_NgC9c1Cc,4.0,14.0,['Meow']
1AcjRSHoUgU,30.0,40.0,['Scratching_(performance technique)']
1Ati2jA2myo,30.0,40.0,['Cheering']
1Aue9aRLOZA,60.0,70.0,['Cheering']
1B9XiIAK3vY,290.0,300.0,['Cheering']
1BKWgxolLpE,30.0,40.0,['Cheering']
1B_32df8QVM,120.0,130.0,['Cheering']
1CY3SDrW6qI,100.0,110.0,['Scratching_(performance technique)']
1ChE5QHG81o,0.0,7.0,['Meow']
1CjY7QMOkts,30.0,40.0,['Bark']
1Cm-Eff_DCY,11.0,21.0,['Burping_and_eructation']
1CoPUD2LV2E,10.0,20.0,['Cheering']
1CxFEP-wTmc,210.0,220.0,['Shout']
1DD8vSEpjJo,300.0,310.0,['Church_bell']
1DTz9N_HCaI,60.0,70.0,['Scratching_(performance technique)']
1DVyj_Q5f0A,12.0,22.0,['Meow']
1DgtoVxMxtc,0.0,10.0,['Shout']
1DhAEZuFl1w,20.0,30.0,['Bark']
1DpVm0cd3xw,330.0,340.0,['Cheering']
1DyUW8hyJaY,140.0,150.0,['Scratching_(performance technique)']
1ETeBLkMRwA,50.0,60.0,['Bark']
1EtxO57SMr8,170.0,180.0,['Shout']
1F234DLNRYc,10.0,20.0,['Cough']
1F9B45GLhLg,0.0,10.0,['Burping_and_eructation']
1FKsm7rkEKE,460.0,470.0,['Fireworks']
1FNJbN-eHY4,30.0,40.0,['Burping_and_eructation']
1FT55M50LUA,60.0,70.0,['Fireworks']
1FVru-IRbKc,50.0,60.0,['Fireworks']
1F_HuBvTYNg,40.0,50.0,['Shatter']
1FiERbHJSFU,180.0,190.0,['Scratching_(performance technique)']
1Fljm-c05Ic,60.0,70.0,['Burping_and_eructation']
1GJa4Vo39T8,70.0,80.0,['Scratching_(performance technique)']
1Ga3d4JwFJ8,230.0,240.0,['Church_bell']
1Gbs_uCx49M,10.0,20.0,['Fireworks']
1GzXNCz67xo,10.0,20.0,['Bark']
1H22bHOhIic,360.0,370.0,['Shout']
1H2XD5lUp8w,30.0,40.0,['Bark']
1HFftvsw_wg,0.0,10.0,['Fireworks']
1HIyfsAmOB4,0.0,10.0,['Burping_and_eructation']
1HfKtuB1-XA,40.0,50.0,['Meow']
1HhtbwR_7wo,80.0,90.0,['Cheering']
1HqA3aiLWNc,30.0,40.0,['Cheering']
1HuBawOzYb0,120.0,130.0,['Meow']
1IWgQe0xmjs,30.0,40.0,['Meow']
1Icwr0H2aSg,30.0,40.0,['Cheering']
1IqmSzR_YrA,430.0,440.0,['Fireworks']
1IstJbAps6k,50.0,60.0,['Fireworks']
1ItBtQSY6JQ,10.0,20.0,['Shout']
1IxPzUhEuaU,0.0,8.0,['Cheering']
1JKgoZCSnBY,30.0,40.0,['Burping_and_eructation']
1JQnaf1JdWU,5.0,15.0,['Meow']
1JYCH7A312o,0.0,10.0,['Fireworks']
1K4Jd9MmvMw,10.0,20.0,['Scratching_(performance technique)']
1KCqn-RZ8-s,11.0,21.0,['Meow']
1KFRlXZfnIA,13.0,23.0,['Meow']
1KZ0cJhqmW4,60.0,70.0,['Bark']
1KhnE-1DLKY,50.0,60.0,['Cheering']
1KoxEKZy5tI,580.0,590.0,['Fireworks']
1Kxgh-Eciz0,30.0,40.0,['Meow']
1LQO_r8Y9m4,30.0,40.0,['Cheering']
1L_OyngNZMA,30.0,40.0,['Shout']
1MIMMJTFqY8,340.0,350.0,['Shout']
1MO13n74hU0,30.0,40.0,['Scratching_(performance technique)']
1MPs8HiHXxU,90.0,100.0,['Camera']
1MPwoS-R83A,30.0,40.0,['Meow']
1MQ507ATpT0,30.0,40.0,['Scratching_(performance technique)']
1MSYO4wgiag,120.0,130.0,['Cough']
1MYPt58xkLA,10.0,20.0,['Bark']
1MZRezLQQHM,70.0,80.0,['Cheering']
1MgaabNf58U,30.0,40.0,['Burping_and_eructation']
1Mr9Xf87sA8,12.0,22.0,['Meow']
1N6e6bHhMHk,10.0,20.0,['Shout']
1NAoH6dROvo,30.0,40.0,['Cheering']
1NAzb4lJyMw,130.0,140.0,['Scratching_(performance technique)']
1NPkAuYwtQQ,30.0,40.0,['Cheering']
1NRBl2ahOkg,30.0,40.0,['Shatter']
1Nc42dPNDpQ,30.0,40.0,['Fireworks']
1NwoL7fn1Qk,40.0,50.0,['Meow']
1O2ke66ZTA4,10.0,20.0,['Cheering']
1OIm8vLHCwo,19.0,29.0,['Meow']
1OULrUoiV0g,30.0,40.0,['Cheering']
1OhGRN9OzdM,19.0,29.0,['Meow']
1Os_nVaJKaA,30.0,40.0,['Meow']
1OylnGdy1UU,180.0,190.0,['Doorbell']
1PBelsQG2Rw,20.0,30.0,['Bark']
1PDzjGNZlT0,70.0,80.0,['Cheering']
1Q19wPI_cX0,30.0,40.0,['Meow']
1Q7FtTwzxVE,10.0,20.0,['Fireworks']
1QHC_EHmbUM,30.0,40.0,['Cheering']
1QNNROaLj4M,30.0,40.0,['Cheering']
1QYIoDNumZ4,0.0,10.0,['Scratching_(performance technique)']
1QiMkQ4cKRg,30.0,40.0,['Cheering']
1QmEajJP3Jc,260.0,270.0,['Cheering']
1QmU9guAVjI,240.0,250.0,['Cheering']
1QxDi-op6Qg,27.0,37.0,['Meow']
1RKbSfDCWMk,19.0,29.0,['Meow']
1RNq7dbRpWU,16.0,26.0,['Meow']
1RVaGEVn7m8,20.0,30.0,['Fireworks']
1RZa5g9e4pk,270.0,280.0,['Cheering']
1R_FKBxJCtI,110.0,120.0,['Cheering']
1S7ZiKYPu4Q,30.0,40.0,['Meow']
1SsyJvXcZrY,30.0,40.0,['Meow']
1SzPWuWn848,30.0,40.0,['Cheering']
1T0iOEd4sy0,30.0,40.0,['Meow']
1TTmu1en2bY,0.0,10.0,['Scratching_(performance technique)']
1TvTBzLu5ZQ,100.0,110.0,['Fireworks']
1U1k-d1x1qw,30.0,40.0,['Meow']
1U4nN6LBAMQ,340.0,350.0,['Cheering']
1UDFq2InljM,10.0,20.0,['Cough']
1UH-TFIqOl4,30.0,40.0,['Bark']
1UJCRKTFrSY,27.0,37.0,['Burping_and_eructation']
1ULN2DpOmHw,40.0,50.0,['Scratching_(performance technique)']
1UWO1oPOz6g,30.0,40.0,['Cheering']
1UgCfEUzfqo,30.0,40.0,['Meow']
1UgEfZxRt6Y,0.0,10.0,['Burping_and_eructation']
1Unp4vddTlM,30.0,40.0,['Meow']
1UyoW1YAY28,40.0,50.0,['Bark']
1V-HcQIUItE,0.0,10.0,['Fireworks']
1VPLhdQgQyE,2.0,12.0,['Meow']
1VQZAJgvzWI,30.0,40.0,['Meow']
1VVr6_KQGwc,30.0,40.0,['Meow']
1W7C0OZg-Bc,180.0,190.0,['Cheering']
1W7tM4a4LcA,7.0,17.0,['Meow']
1WD8YeWtBho,0.0,10.0,['Cheering']
1WItS6mJwZQ,40.0,50.0,['Cheering']
1WVuvMIKi7o,50.0,60.0,['Bark']
1WWPdIr91b8,0.0,10.0,['Bark']
1WY3k28eU7U,320.0,330.0,['Church_bell']
1WbGhQERrho,30.0,40.0,['Meow']
1X-DFAs14xY,30.0,40.0,['Burping_and_eructation']
1XApW1gKkZs,30.0,40.0,['Scratching_(performance technique)']
1XMVyJIHSEQ,30.0,40.0,['Meow']
1XMow1fnsPM,120.0,130.0,['Fireworks']
1XP6t4NAMls,70.0,80.0,['Church_bell']
1XaHzRlm9KE,70.0,80.0,['Scratching_(performance technique)']
1XoheSsyZLs,20.0,30.0,['Burping_and_eructation']
1Y1nlkz_mpg,14.0,24.0,['Meow']
1Y8s8E-Wroc,20.0,30.0,['Meow']
1Y9FIaY-z6E,4.0,14.0,['Meow']
1Y9J4hpXG3w,310.0,320.0,['Cheering']
1YMVwkVY-Es,70.0,80.0,['Cheering']
1Z70A7aifVM,20.0,30.0,['Cheering']
1ZAytppeRPE,0.0,10.0,['Meow']
1ZHIoV0ybVU,8.0,18.0,['Meow']
1ZLR6yds238,30.0,40.0,['Meow']
1ZSnoZxTHAo,30.0,40.0,['Meow']
1ZWWY5ycSLM,30.0,40.0,['Scratching_(performance technique)']
1ZXSVHN9HXE,80.0,90.0,['Scratching_(performance technique)']
1ZiKrVqYzVo,30.0,40.0,['Meow']
1ZvCbhKx1vw,29.0,39.0,['Fireworks']
1_-SlmrlAmU,10.0,20.0,['Cheering']
1_4TH_nnbPI,30.0,40.0,['Cheering']
1_4j6VRHZAw,180.0,190.0,['Church_bell']
1_5lkUIf89U,230.0,240.0,['Camera']
1_b-7_Xty7o,40.0,50.0,['Church_bell']
1_oZWCKCGqA,10.0,20.0,['Cough']
1_v3cedYb74,30.0,40.0,['Fireworks']
1_xewpKYwbM,5.0,15.0,['Meow']
1a6yUgKy1vY,26.0,36.0,['Meow']
1aJ9UohVwqo,30.0,40.0,['Fireworks']
1aX1veB6AkU,30.0,40.0,['Cheering']
1aedM3piQTs,40.0,50.0,['Scratching_(performance technique)']
1afuD0aM0z4,240.0,250.0,['Cheering']
1agadCHkkSY,20.0,30.0,['Scratching_(performance technique)']
1ayn8Zgyj5Y,60.0,70.0,['Fireworks']
1b0-6aHmjsA,110.0,120.0,['Fireworks']
1b1b-9_AcFg,30.0,40.0,['Meow']
1b2jTnJ2-YM,230.0,240.0,['Shout']
1b58z2VV2Es,20.0,30.0,['Cheering']
1bMlH-Hi3OA,15.0,25.0,['Meow']
1bl0efD-MLM,10.0,20.0,['Shout']
1bvRkyT2Q5I,29.0,39.0,['Meow']
1c7Kg8J5srM,40.0,50.0,['Bark']
1cOQ3x9-9Zs,10.0,20.0,['Fireworks']
1cQHf-TeETQ,0.0,10.0,['Burping_and_eructation']
1cQTg0D88bQ,20.0,30.0,['Scratching_(performance technique)']
1ci9EhneRNs,30.0,40.0,['Meow']
1cmL8faF7W8,30.0,40.0,['Meow']
1cpo-8IgL2c,120.0,130.0,['Cheering']
1cwBAUf9dNQ,7.0,17.0,['Meow']
1d7B0qiIadE,25.0,35.0,['Meow']
1dHg3BkwoL0,60.0,70.0,['Cheering']
1dIn9N0USIk,30.0,40.0,['Burping_and_eructation']
1dgBCUaZVAQ,21.0,31.0,['Meow']
1dsqWCnGqpQ,30.0,40.0,['Meow']
1eGugomDwrI,30.0,40.0,['Fireworks']
1eMvxvSWCyg,60.0,70.0,['Scratching_(performance technique)']
1ec6_7rR7Yo,150.0,160.0,['Fireworks']
1eeSHsgzkSk,30.0,40.0,['Fireworks']
1ehN91njvuk,30.0,40.0,['Church_bell']
1eknm-9sIrc,20.0,30.0,['Cheering']
1eyfMZ-Ea20,60.0,70.0,['Fireworks']
1faXS4jDR3c,180.0,190.0,['Cheering']
1fkc82C3ri0,21.0,31.0,['Meow']
1gJrs-4XIwE,10.0,20.0,['Bark']
1gOpSK9iZcM,4.0,14.0,['Meow']
1gka64shet4,140.0,150.0,['Shout']
1gkyGCYb1jc,1.0,11.0,['Cheering']
1gvfciyhfOY,10.0,20.0,['Fireworks']
1gvzSq1LqzU,25.0,35.0,['Bark']
1gzaGqxVPxU,30.0,40.0,['Bark']
1h0gqaVpV_c,30.0,40.0,['Cheering']
1hV8MjJ1oeU,30.0,40.0,['Cheering']
1iCRrHMgBzk,0.0,10.0,['Bark']
1j-bbuLMmvg,80.0,90.0,['Scratching_(performance technique)']
1j1duoxdxBg,70.0,80.0,['Cough']
1j207risRvM,24.0,34.0,['Meow']
1j8Xi9WUVzw,30.0,40.0,['Cheering']
1jEP9Iry4qE,30.0,40.0,['Meow']
1jMVk_LcGRg,440.0,450.0,['Scratching_(performance technique)']
1jOOISjonO0,30.0,40.0,['Bark']
1jPmbxqvBRo,130.0,140.0,['Scratching_(performance technique)']
1jeBw2chBPI,80.0,90.0,['Fireworks']
1jq3vajRdGw,120.0,130.0,['Camera']
1juK_MSbAfQ,3.0,13.0,['Meow']
1jwPySTLw5s,0.0,10.0,['Church_bell']
1kR266IgLdc,30.0,40.0,['Scratching_(performance technique)']
1kaCmk7yXxk,30.0,40.0,['Meow']
1kdRFmi_pgc,0.0,10.0,['Bark']
1kr6jKvLD5M,140.0,150.0,['Scratching_(performance technique)']
1kxnTHW60PQ,30.0,40.0,['Meow']
1lCQwOeOuco,0.0,10.0,['Meow']
